seed,algorithm,condition,n_iter,surrogates_fitted,search_kappa,repeated_cv_mean,repeated_cv_sd,ci95_low,ci95_high,heldout_kappa,heldout_auc,accuracy,best_params
31415,MLP,random5,5,1,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0003545754788127e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 6.077547194697799e-07}"
31415,MLP,bayes15,15,6,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0003545754788127e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 6.077547194697799e-07}"
31415,MLP,random15,15,1,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0003545754788127e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 6.077547194697799e-07}"
31415,SVM,random5,5,1,0.8739324149509535,0.8484136032699283,0.0714583135134594,0.8348189708190661,0.8621907297968749,0.6842105263157895,0.9224537037037038,0.875,"{""svm__C"": 0.947584589910607, ""svm__gamma"": 0.10137983541273189, ""svm__kernel"": ""rbf""}"
31415,SVM,bayes15,15,6,0.8798959147464984,0.850198810110566,0.0731174126416667,0.8363282876483508,0.8641380985544002,0.736842105263158,0.9270833333333334,0.8958333333333334,"{""svm__C"": 1.0, ""svm__gamma"": 0.06647434090925976, ""svm__kernel"": ""rbf""}"
31415,SVM,random15,15,1,0.8739922113500768,0.8370269451745276,0.0774655056634553,0.821789957400611,0.8517517240691658,0.7464788732394366,0.9091435185185186,0.90625,"{""svm__C"": 0.5003470413987005, ""svm__gamma"": 0.278518328884485, ""svm__kernel"": ""rbf""}"
31415,XGBoost,random5,5,1,0.8681919911964876,0.8559326947784826,0.0742111843969774,0.8410043958225761,0.8705990399531925,0.6708860759493671,0.9479166666666669,0.8645833333333334,"{""xgb__colsample_bytree"": 0.5155298563328319, ""xgb__gamma"": 1.167327612128469, ""xgb__learning_rate"": 0.05373559850648777, ""xgb__max_depth"": 7, ""xgb__max_leaves"": 79, ""xgb__min_child_weight"": 0.6034458965618332, ""xgb__n_estimators"": 353, ""xgb__reg_alpha"": 0.0001224157200273434, ""xgb__reg_lambda"": 0.016533688177010415, ""xgb__subsample"": 0.662134335700455}"
31415,XGBoost,bayes15,15,6,0.8681919911964876,0.8559326947784826,0.0742111843969774,0.8410043958225761,0.8705990399531925,0.6708860759493671,0.9479166666666669,0.8645833333333334,"{""xgb__colsample_bytree"": 0.5155298563328319, ""xgb__gamma"": 1.167327612128469, ""xgb__learning_rate"": 0.05373559850648777, ""xgb__max_depth"": 7, ""xgb__max_leaves"": 79, ""xgb__min_child_weight"": 0.6034458965618332, ""xgb__n_estimators"": 353, ""xgb__reg_alpha"": 0.0001224157200273434, ""xgb__reg_lambda"": 0.016533688177010415, ""xgb__subsample"": 0.662134335700455}"
31415,XGBoost,random15,15,1,0.8681919911964876,0.8559326947784826,0.0742111843969774,0.8410043958225761,0.8705990399531925,0.6708860759493671,0.9479166666666669,0.8645833333333334,"{""xgb__colsample_bytree"": 0.5155298563328319, ""xgb__gamma"": 1.167327612128469, ""xgb__learning_rate"": 0.05373559850648777, ""xgb__max_depth"": 7, ""xgb__max_leaves"": 79, ""xgb__min_child_weight"": 0.6034458965618332, ""xgb__n_estimators"": 353, ""xgb__reg_alpha"": 0.0001224157200273434, ""xgb__reg_lambda"": 0.016533688177010415, ""xgb__subsample"": 0.662134335700455}"
31415,LogisticRegression,random5,5,1,0.8323566991511641,0.829889173931044,0.0732280636347479,0.8159573249076366,0.8443307084588298,0.6923076923076923,0.9363425925925928,0.875,"{""LGR__C"": 40.89151586319348, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
31415,LogisticRegression,bayes15,15,6,0.8444340744237089,0.8379801778999009,0.0733785432801315,0.8234177901527028,0.8522856538165839,0.7142857142857143,0.9438657407407408,0.8854166666666666,"{""LGR__C"": 8.262729136844646, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
31415,LogisticRegression,random15,15,1,0.8323566991511641,0.829889173931044,0.0732280636347479,0.8159573249076366,0.8443307084588298,0.6923076923076923,0.9363425925925928,0.875,"{""LGR__C"": 40.89151586319348, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
99991,MLP,random5,5,1,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0000027458479398e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 2.0796140938039e-07}"
99991,MLP,bayes15,15,6,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0000027458479398e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 2.0796140938039e-07}"
99991,MLP,random15,15,1,0.8443767683884207,0.8142773433676851,0.0612317286603253,0.802478877608906,0.825973158566018,0.7222222222222222,0.914351851851852,0.8958333333333334,"{""NN__activation"": ""tanh"", ""NN__alpha"": 1.0000027458479398e-05, ""NN__hidden_layer_sizes"": 14, ""NN__learning_rate_init"": 2.0796140938039e-07}"
99991,SVM,random5,5,1,0.837963690355133,0.8190977952474752,0.0753484588445268,0.8043542536654944,0.8337971399051117,0.76,0.929398148148148,0.90625,"{""svm__C"": 0.652689800570965, ""svm__gamma"": 0.04773424721287762, ""svm__kernel"": ""rbf""}"
99991,SVM,bayes15,15,6,0.8798959147464984,0.8495942214524165,0.0726374018803738,0.8357170516013599,0.8635427844355885,0.736842105263158,0.9270833333333336,0.8958333333333334,"{""svm__C"": 0.9302966119957872, ""svm__gamma"": 0.07358608799317691, ""svm__kernel"": ""rbf""}"
99991,SVM,random15,15,1,0.8739324102138177,0.8442192683599882,0.0740788237560223,0.8300286705652062,0.8584045503021573,0.7297297297297297,0.9253472222222222,0.8958333333333334,"{""svm__C"": 0.6882121281177056, ""svm__gamma"": 0.09850257362881712, ""svm__kernel"": ""rbf""}"
99991,XGBoost,random5,5,1,0.8560278704413566,0.8274789350284305,0.0803060361570463,0.8113757690246366,0.8428157071965598,0.6708860759493671,0.9444444444444444,0.8645833333333334,"{""xgb__colsample_bytree"": 0.44618765055977694, ""xgb__gamma"": 3.9766051363990504, ""xgb__learning_rate"": 0.12683244846792965, ""xgb__max_depth"": 7, ""xgb__max_leaves"": 76, ""xgb__min_child_weight"": 0.29214018101255645, ""xgb__n_estimators"": 292, ""xgb__reg_alpha"": 0.0004983311758055518, ""xgb__reg_lambda"": 0.0024284252570083045, ""xgb__subsample"": 0.7574407256796573}"
99991,XGBoost,bayes15,15,6,0.868213384667684,0.8631144453989273,0.0754740098666389,0.8479967808787116,0.8777757734073405,0.736842105263158,0.9409722222222222,0.8958333333333334,"{""xgb__colsample_bytree"": 0.4942810652307042, ""xgb__gamma"": 0.5316856671662064, ""xgb__learning_rate"": 0.05807164223259823, ""xgb__max_depth"": 8, ""xgb__max_leaves"": 54, ""xgb__min_child_weight"": 1.2755316322527266, ""xgb__n_estimators"": 194, ""xgb__reg_alpha"": 5.418970411283368e-07, ""xgb__reg_lambda"": 0.0018220966680058633, ""xgb__subsample"": 0.7451224849234703}"
99991,XGBoost,random15,15,1,0.8741928985509609,0.8561991273179228,0.075735976308501,0.8409986336175579,0.8708740031861836,0.6923076923076923,0.9421296296296297,0.875,"{""xgb__colsample_bytree"": 0.44041062010548143, ""xgb__gamma"": 0.35359454728247147, ""xgb__learning_rate"": 0.02066013864794084, ""xgb__max_depth"": 5, ""xgb__max_leaves"": 69, ""xgb__min_child_weight"": 1.241973263437325, ""xgb__n_estimators"": 300, ""xgb__reg_alpha"": 1.588423317547807e-05, ""xgb__reg_lambda"": 1.4690713864330727, ""xgb__subsample"": 0.6160516182326661}"
99991,LogisticRegression,random5,5,1,0.8322702254033787,0.8304836643457534,0.0725363872520465,0.8165930608539435,0.8447321660221537,0.6923076923076923,0.9386574074074072,0.875,"{""LGR__C"": 44.61367903310332, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
99991,LogisticRegression,bayes15,15,6,0.8444340744237089,0.8376719553893652,0.0735419141985634,0.823055013236864,0.8518643508337763,0.7142857142857143,0.9432870370370372,0.8854166666666666,"{""LGR__C"": 9.299702122256297, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
99991,LogisticRegression,random15,15,1,0.8322702254033787,0.8304836643457534,0.0725363872520465,0.8165930608539435,0.8447321660221537,0.6923076923076923,0.9386574074074072,0.875,"{""LGR__C"": 44.61367903310332, ""LGR__penalty"": ""l2"", ""LGR__solver"": ""lbfgs""}"
