System,RMSD_A
EVT-101 (5EWM),2.1594
EVT-101 (5EWM),2.1595
EVT-101 (5EWM),2.1596
EVT-101 (5EWM),2.1598
EVT-101 (5EWM),2.1601
EVT-101 (5EWM),2.1608
EVT-101 (5EWM),2.1609
EVT-101 (5EWM),2.1613
EVT-101 (5EWM),2.1621
EVT-101 (5EWM),2.1624
EVT-101 (5EWM),2.1624
EVT-101 (5EWM),2.163
EVT-101 (5EWM),2.1634
EVT-101 (5EWM),2.1635
EVT-101 (5EWM),2.1635
EVT-101 (5EWM),2.1636
EVT-101 (5EWM),2.1643
EVT-101 (5EWM),2.1648
EVT-101 (5EWM),2.1648
EVT-101 (5EWM),2.165
EVT-101 (5EWM),2.1656
EVT-101 (5EWM),2.1657
EVT-101 (5EWM),2.1663
EVT-101 (5EWM),2.1663
EVT-101 (5EWM),2.1666
EVT-101 (5EWM),2.1675
EVT-101 (5EWM),2.1681
EVT-101 (5EWM),2.1684
EVT-101 (5EWM),2.1687
EVT-101 (5EWM),2.1689
EVT-101 (5EWM),2.1694
EVT-101 (5EWM),2.1696
EVT-101 (5EWM),2.1697
EVT-101 (5EWM),2.17
EVT-101 (5EWM),2.1702
EVT-101 (5EWM),2.1703
EVT-101 (5EWM),2.1704
EVT-101 (5EWM),2.1705
EVT-101 (5EWM),2.1705
EVT-101 (5EWM),2.1709
EVT-101 (5EWM),2.171
EVT-101 (5EWM),2.1713
EVT-101 (5EWM),2.1716
EVT-101 (5EWM),2.1717
EVT-101 (5EWM),2.1724
EVT-101 (5EWM),2.1733
EVT-101 (5EWM),2.1734
EVT-101 (5EWM),2.1739
EVT-101 (5EWM),2.174
EVT-101 (5EWM),2.1745
EVT-101 (5EWM),2.1747
EVT-101 (5EWM),2.1753
EVT-101 (5EWM),2.1754
EVT-101 (5EWM),2.1758
EVT-101 (5EWM),2.1763
EVT-101 (5EWM),2.1764
EVT-101 (5EWM),2.1768
EVT-101 (5EWM),2.1775
EVT-101 (5EWM),2.1782
EVT-101 (5EWM),2.1789
EVT-101 (5EWM),2.1792
EVT-101 (5EWM),2.1797
EVT-101 (5EWM),2.1797
EVT-101 (5EWM),2.1798
EVT-101 (5EWM),2.1801
EVT-101 (5EWM),2.1813
EVT-101 (5EWM),2.1816
EVT-101 (5EWM),2.1817
EVT-101 (5EWM),2.1818
EVT-101 (5EWM),2.1824
EVT-101 (5EWM),2.183
EVT-101 (5EWM),2.1831
EVT-101 (5EWM),2.1837
EVT-101 (5EWM),2.1839
EVT-101 (5EWM),2.1843
EVT-101 (5EWM),2.1844
EVT-101 (5EWM),2.1846
EVT-101 (5EWM),2.1852
EVT-101 (5EWM),2.1858
EVT-101 (5EWM),2.1867
EVT-101 (5EWM),2.1869
EVT-101 (5EWM),2.1869
EVT-101 (5EWM),2.1877
EVT-101 (5EWM),2.1877
EVT-101 (5EWM),2.188
EVT-101 (5EWM),2.188
EVT-101 (5EWM),2.1886
EVT-101 (5EWM),2.189
EVT-101 (5EWM),2.1891
EVT-101 (5EWM),2.1896
EVT-101 (5EWM),2.1899
EVT-101 (5EWM),2.1901
EVT-101 (5EWM),2.1903
EVT-101 (5EWM),2.1904
EVT-101 (5EWM),2.1906
EVT-101 (5EWM),2.1907
EVT-101 (5EWM),2.1909
EVT-101 (5EWM),2.191
EVT-101 (5EWM),2.1911
EVT-101 (5EWM),2.1915
EVT-101 (5EWM),2.1921
EVT-101 (5EWM),2.1924
EVT-101 (5EWM),2.1927
EVT-101 (5EWM),2.1927
EVT-101 (5EWM),2.1928
EVT-101 (5EWM),2.1929
EVT-101 (5EWM),2.1931
EVT-101 (5EWM),2.1937
EVT-101 (5EWM),2.1938
EVT-101 (5EWM),2.1944
EVT-101 (5EWM),2.195
EVT-101 (5EWM),2.1955
EVT-101 (5EWM),2.1959
EVT-101 (5EWM),2.1962
EVT-101 (5EWM),2.1966
EVT-101 (5EWM),2.1966
EVT-101 (5EWM),2.1967
EVT-101 (5EWM),2.1973
EVT-101 (5EWM),2.1977
EVT-101 (5EWM),2.1978
EVT-101 (5EWM),2.1986
EVT-101 (5EWM),2.1988
EVT-101 (5EWM),2.1988
EVT-101 (5EWM),2.199
EVT-101 (5EWM),2.1991
EVT-101 (5EWM),2.1996
EVT-101 (5EWM),2.2002
EVT-101 (5EWM),2.2004
EVT-101 (5EWM),2.2008
EVT-101 (5EWM),2.2013
EVT-101 (5EWM),2.2015
EVT-101 (5EWM),2.2015
EVT-101 (5EWM),2.2031
EVT-101 (5EWM),2.2032
EVT-101 (5EWM),2.2033
EVT-101 (5EWM),2.2036
EVT-101 (5EWM),2.2038
EVT-101 (5EWM),2.2056
EVT-101 (5EWM),2.2056
EVT-101 (5EWM),2.2063
EVT-101 (5EWM),2.2064
EVT-101 (5EWM),2.2068
EVT-101 (5EWM),2.208
EVT-101 (5EWM),2.2084
EVT-101 (5EWM),2.2086
EVT-101 (5EWM),2.2093
EVT-101 (5EWM),2.2094
EVT-101 (5EWM),2.2096
EVT-101 (5EWM),2.2108
EVT-101 (5EWM),2.2114
EVT-101 (5EWM),2.2143
EVT-101 (5EWM),2.2149
EVT-101 (5EWM),2.2165
EVT-101 (5EWM),2.2178
EVT-101 (5EWM),2.2178
EVT-101 (5EWM),2.2183
EVT-101 (5EWM),2.2185
EVT-101 (5EWM),2.2187
EVT-101 (5EWM),2.2188
EVT-101 (5EWM),2.2191
EVT-101 (5EWM),2.2195
EVT-101 (5EWM),2.22
EVT-101 (5EWM),2.2204
EVT-101 (5EWM),2.2204
EVT-101 (5EWM),2.2205
EVT-101 (5EWM),2.2205
EVT-101 (5EWM),2.2206
EVT-101 (5EWM),2.2225
EVT-101 (5EWM),2.2251
EVT-101 (5EWM),2.2257
EVT-101 (5EWM),2.226
EVT-101 (5EWM),2.226
EVT-101 (5EWM),2.226
EVT-101 (5EWM),2.2263
EVT-101 (5EWM),2.2268
EVT-101 (5EWM),2.2271
EVT-101 (5EWM),2.2277
EVT-101 (5EWM),2.2279
EVT-101 (5EWM),2.2284
EVT-101 (5EWM),2.2287
EVT-101 (5EWM),2.2301
EVT-101 (5EWM),2.2311
EVT-101 (5EWM),2.2316
EVT-101 (5EWM),2.2317
EVT-101 (5EWM),2.2322
EVT-101 (5EWM),2.2323
EVT-101 (5EWM),2.2331
EVT-101 (5EWM),2.234
EVT-101 (5EWM),2.2349
EVT-101 (5EWM),2.235
EVT-101 (5EWM),2.236
EVT-101 (5EWM),2.2373
EVT-101 (5EWM),2.2381
EVT-101 (5EWM),2.2383
EVT-101 (5EWM),2.2391
EVT-101 (5EWM),2.2391
EVT-101 (5EWM),2.2391
EVT-101 (5EWM),2.2397
EVT-101 (5EWM),2.2411
EVT-101 (5EWM),2.2415
EVT-101 (5EWM),2.2417
EVT-101 (5EWM),2.2419
EVT-101 (5EWM),2.2428
EVT-101 (5EWM),2.2446
EVT-101 (5EWM),2.2457
EVT-101 (5EWM),2.2474
EVT-101 (5EWM),2.2475
EVT-101 (5EWM),2.2477
EVT-101 (5EWM),2.2484
EVT-101 (5EWM),2.2485
EVT-101 (5EWM),2.2497
EVT-101 (5EWM),2.2501
EVT-101 (5EWM),2.2507
EVT-101 (5EWM),2.2522
EVT-101 (5EWM),2.2528
EVT-101 (5EWM),2.2543
EVT-101 (5EWM),2.2552
EVT-101 (5EWM),2.2552
EVT-101 (5EWM),2.2567
EVT-101 (5EWM),2.2568
EVT-101 (5EWM),2.2568
EVT-101 (5EWM),2.2572
EVT-101 (5EWM),2.2586
EVT-101 (5EWM),2.2588
EVT-101 (5EWM),2.2598
EVT-101 (5EWM),2.2631
EVT-101 (5EWM),2.2634
EVT-101 (5EWM),2.2639
EVT-101 (5EWM),2.2642
EVT-101 (5EWM),2.2646
EVT-101 (5EWM),2.2647
EVT-101 (5EWM),2.2651
EVT-101 (5EWM),2.2657
EVT-101 (5EWM),2.2657
EVT-101 (5EWM),2.2659
EVT-101 (5EWM),2.2665
EVT-101 (5EWM),2.269
EVT-101 (5EWM),2.269
EVT-101 (5EWM),2.2692
EVT-101 (5EWM),2.2707
EVT-101 (5EWM),2.2741
EVT-101 (5EWM),2.2745
EVT-101 (5EWM),2.2765
EVT-101 (5EWM),2.2766
EVT-101 (5EWM),2.2767
EVT-101 (5EWM),2.277
EVT-101 (5EWM),2.2772
EVT-101 (5EWM),2.2773
EVT-101 (5EWM),2.2797
EVT-101 (5EWM),2.2812
EVT-101 (5EWM),2.2821
EVT-101 (5EWM),2.2825
EVT-101 (5EWM),2.2831
EVT-101 (5EWM),2.2832
EVT-101 (5EWM),2.2838
EVT-101 (5EWM),2.2838
EVT-101 (5EWM),2.2839
EVT-101 (5EWM),2.284
EVT-101 (5EWM),2.2843
EVT-101 (5EWM),2.2845
EVT-101 (5EWM),2.285
EVT-101 (5EWM),2.2851
EVT-101 (5EWM),2.2871
EVT-101 (5EWM),2.2872
EVT-101 (5EWM),2.2888
EVT-101 (5EWM),2.2895
EVT-101 (5EWM),2.2922
EVT-101 (5EWM),2.2934
EVT-101 (5EWM),2.2936
EVT-101 (5EWM),2.2946
EVT-101 (5EWM),2.2947
EVT-101 (5EWM),2.2949
EVT-101 (5EWM),2.2951
EVT-101 (5EWM),2.296
EVT-101 (5EWM),2.2976
EVT-101 (5EWM),2.2977
EVT-101 (5EWM),2.2988
EVT-101 (5EWM),2.3
EVT-101 (5EWM),2.3003
EVT-101 (5EWM),2.3004
EVT-101 (5EWM),2.3015
EVT-101 (5EWM),2.3032
EVT-101 (5EWM),2.3037
EVT-101 (5EWM),2.3043
EVT-101 (5EWM),2.3047
EVT-101 (5EWM),2.3047
EVT-101 (5EWM),2.3059
EVT-101 (5EWM),2.3078
EVT-101 (5EWM),2.3083
EVT-101 (5EWM),2.3096
EVT-101 (5EWM),2.3098
EVT-101 (5EWM),2.3102
EVT-101 (5EWM),2.3113
EVT-101 (5EWM),2.3117
EVT-101 (5EWM),2.3119
EVT-101 (5EWM),2.3124
EVT-101 (5EWM),2.3134
EVT-101 (5EWM),2.3149
EVT-101 (5EWM),2.3152
EVT-101 (5EWM),2.3154
EVT-101 (5EWM),2.3181
EVT-101 (5EWM),2.3182
EVT-101 (5EWM),2.3189
EVT-101 (5EWM),2.3209
EVT-101 (5EWM),2.3213
EVT-101 (5EWM),2.3219
EVT-101 (5EWM),2.3226
EVT-101 (5EWM),2.3236
EVT-101 (5EWM),2.3244
EVT-101 (5EWM),2.3252
EVT-101 (5EWM),2.3298
EVT-101 (5EWM),2.3307
EVT-101 (5EWM),2.3315
EVT-101 (5EWM),2.3323
EVT-101 (5EWM),2.3334
EVT-101 (5EWM),2.3335
EVT-101 (5EWM),2.3349
EVT-101 (5EWM),2.335
EVT-101 (5EWM),2.3361
EVT-101 (5EWM),2.337
EVT-101 (5EWM),2.3389
EVT-101 (5EWM),2.3395
EVT-101 (5EWM),2.3396
EVT-101 (5EWM),2.3404
EVT-101 (5EWM),2.3406
EVT-101 (5EWM),2.3409
EVT-101 (5EWM),2.3448
EVT-101 (5EWM),2.3455
EVT-101 (5EWM),2.3463
EVT-101 (5EWM),2.3464
EVT-101 (5EWM),2.347
EVT-101 (5EWM),2.3475
EVT-101 (5EWM),2.3483
EVT-101 (5EWM),2.3524
EVT-101 (5EWM),2.353
EVT-101 (5EWM),2.3534
EVT-101 (5EWM),2.3549
EVT-101 (5EWM),2.3551
EVT-101 (5EWM),2.3569
EVT-101 (5EWM),2.3574
EVT-101 (5EWM),2.3575
EVT-101 (5EWM),2.3582
EVT-101 (5EWM),2.3586
EVT-101 (5EWM),2.3596
EVT-101 (5EWM),2.3607
EVT-101 (5EWM),2.3616
EVT-101 (5EWM),2.3634
EVT-101 (5EWM),2.3634
EVT-101 (5EWM),2.3682
EVT-101 (5EWM),2.371
EVT-101 (5EWM),2.3715
EVT-101 (5EWM),2.3719
EVT-101 (5EWM),2.372
EVT-101 (5EWM),2.3733
EVT-101 (5EWM),2.3745
EVT-101 (5EWM),2.3762
EVT-101 (5EWM),2.3766
EVT-101 (5EWM),2.3766
EVT-101 (5EWM),2.3769
EVT-101 (5EWM),2.3794
EVT-101 (5EWM),2.3816
EVT-101 (5EWM),2.3817
EVT-101 (5EWM),2.384
EVT-101 (5EWM),2.3857
EVT-101 (5EWM),2.388
EVT-101 (5EWM),2.3886
EVT-101 (5EWM),2.3891
EVT-101 (5EWM),2.3893
EVT-101 (5EWM),2.393
EVT-101 (5EWM),2.3937
EVT-101 (5EWM),2.3947
EVT-101 (5EWM),2.395
EVT-101 (5EWM),2.3956
EVT-101 (5EWM),2.3974
EVT-101 (5EWM),2.3976
EVT-101 (5EWM),2.3985
EVT-101 (5EWM),2.4034
EVT-101 (5EWM),2.4055
EVT-101 (5EWM),2.4069
EVT-101 (5EWM),2.4075
EVT-101 (5EWM),2.408
EVT-101 (5EWM),2.4123
EVT-101 (5EWM),2.416
EVT-101 (5EWM),2.4165
EVT-101 (5EWM),2.4177
EVT-101 (5EWM),2.4178
EVT-101 (5EWM),2.4189
EVT-101 (5EWM),2.4212
EVT-101 (5EWM),2.4222
EVT-101 (5EWM),2.4237
EVT-101 (5EWM),2.4242
EVT-101 (5EWM),2.4286
EVT-101 (5EWM),2.4302
EVT-101 (5EWM),2.4315
EVT-101 (5EWM),2.4328
EVT-101 (5EWM),2.4337
EVT-101 (5EWM),2.4397
EVT-101 (5EWM),2.4449
EVT-101 (5EWM),2.4501
EVT-101 (5EWM),2.4702
EVT-101 (5EWM),2.4723
EVT-101 (5EWM),2.4724
EVT-101 (5EWM),2.4817
EVT-101 (5EWM),2.4923
EVT-101 (5EWM),2.5289
EVT-101 (5EWM),2.6003
EVT-101 (5EWM),2.8511
EVT-101 (5EWM),2.8771
EVT-101 (5EWM),2.8842
EVT-101 (5EWM),2.885
EVT-101 (5EWM),2.889
EVT-101 (5EWM),2.8894
EVT-101 (5EWM),2.8932
EVT-101 (5EWM),2.8974
EVT-101 (5EWM),2.91
EVT-101 (5EWM),2.9111
EVT-101 (5EWM),2.9228
EVT-101 (5EWM),2.949
EVT-101 (5EWM),2.9496
EVT-101 (5EWM),2.9625
EVT-101 (5EWM),2.9669
EVT-101 (5EWM),2.9677
EVT-101 (5EWM),2.9797
EVT-101 (5EWM),2.9824
EVT-101 (5EWM),2.9872
EVT-101 (5EWM),2.9986
EVT-101 (5EWM),3.0
EVT-101 (5EWM),3.0156
EVT-101 (5EWM),3.0203
EVT-101 (5EWM),3.0207
EVT-101 (5EWM),3.0239
EVT-101 (5EWM),3.0252
EVT-101 (5EWM),3.0279
EVT-101 (5EWM),3.0346
EVT-101 (5EWM),3.038
EVT-101 (5EWM),3.061
EVT-101 (5EWM),3.1548
EVT-101 (5EWM),3.3348
EVT-101 (5EWM),3.3474
EVT-101 (5EWM),3.3571
EVT-101 (5EWM),3.3574
EVT-101 (5EWM),3.3634
EVT-101 (5EWM),3.3661
EVT-101 (5EWM),3.3669
EVT-101 (5EWM),3.3709
EVT-101 (5EWM),3.3738
EVT-101 (5EWM),3.374
EVT-101 (5EWM),3.3745
EVT-101 (5EWM),3.3779
EVT-101 (5EWM),3.379
EVT-101 (5EWM),3.3794
EVT-101 (5EWM),3.3828
EVT-101 (5EWM),3.383
EVT-101 (5EWM),3.3838
EVT-101 (5EWM),3.3857
EVT-101 (5EWM),3.386
EVT-101 (5EWM),3.3871
EVT-101 (5EWM),3.3882
EVT-101 (5EWM),3.3905
EVT-101 (5EWM),3.3909
EVT-101 (5EWM),3.3911
EVT-101 (5EWM),3.397
EVT-101 (5EWM),3.3972
EVT-101 (5EWM),3.3986
EVT-101 (5EWM),3.3989
EVT-101 (5EWM),3.3997
Hybrid 93 (6E7R),0.9872
Hybrid 93 (6E7R),1.0899
Hybrid 93 (6E7R),1.1002
Hybrid 93 (6E7R),1.1159
Hybrid 93 (6E7R),1.1188
Hybrid 93 (6E7R),1.1244
Hybrid 93 (6E7R),1.1389
Hybrid 93 (6E7R),1.1396
Hybrid 93 (6E7R),1.1499
Hybrid 93 (6E7R),1.1577
Hybrid 93 (6E7R),1.1611
Hybrid 93 (6E7R),1.1643
Hybrid 93 (6E7R),1.1673
Hybrid 93 (6E7R),1.1676
Hybrid 93 (6E7R),1.1693
Hybrid 93 (6E7R),1.1698
Hybrid 93 (6E7R),1.1717
Hybrid 93 (6E7R),1.172
Hybrid 93 (6E7R),1.1785
Hybrid 93 (6E7R),1.1786
Hybrid 93 (6E7R),1.1835
Hybrid 93 (6E7R),1.1939
Hybrid 93 (6E7R),1.1946
Hybrid 93 (6E7R),1.195
Hybrid 93 (6E7R),1.1953
Hybrid 93 (6E7R),1.1961
Hybrid 93 (6E7R),1.2002
Hybrid 93 (6E7R),1.2018
Hybrid 93 (6E7R),1.2034
Hybrid 93 (6E7R),1.2049
Hybrid 93 (6E7R),1.2052
Hybrid 93 (6E7R),1.2109
Hybrid 93 (6E7R),1.2116
Hybrid 93 (6E7R),1.2137
Hybrid 93 (6E7R),1.2138
Hybrid 93 (6E7R),1.2157
Hybrid 93 (6E7R),1.2233
Hybrid 93 (6E7R),1.227
Hybrid 93 (6E7R),1.2275
Hybrid 93 (6E7R),1.2284
Hybrid 93 (6E7R),1.2308
Hybrid 93 (6E7R),1.2364
Hybrid 93 (6E7R),1.2383
Hybrid 93 (6E7R),1.2394
Hybrid 93 (6E7R),1.24
Hybrid 93 (6E7R),1.2437
Hybrid 93 (6E7R),1.2444
Hybrid 93 (6E7R),1.2448
Hybrid 93 (6E7R),1.2451
Hybrid 93 (6E7R),1.2466
Hybrid 93 (6E7R),1.247
Hybrid 93 (6E7R),1.2477
Hybrid 93 (6E7R),1.2498
Hybrid 93 (6E7R),1.2503
Hybrid 93 (6E7R),1.2525
Hybrid 93 (6E7R),1.2632
Hybrid 93 (6E7R),1.2669
Hybrid 93 (6E7R),1.2816
Hybrid 93 (6E7R),1.2827
Hybrid 93 (6E7R),1.2843
Hybrid 93 (6E7R),1.2885
Hybrid 93 (6E7R),1.2918
Hybrid 93 (6E7R),1.2996
Hybrid 93 (6E7R),1.3003
Hybrid 93 (6E7R),1.3356
Hybrid 93 (6E7R),1.3356
Hybrid 93 (6E7R),1.3369
Hybrid 93 (6E7R),1.3379
Hybrid 93 (6E7R),1.3408
Hybrid 93 (6E7R),1.3424
Hybrid 93 (6E7R),1.3451
Hybrid 93 (6E7R),1.3479
Hybrid 93 (6E7R),1.3487
Hybrid 93 (6E7R),1.3582
Hybrid 93 (6E7R),1.3598
Hybrid 93 (6E7R),1.3772
Hybrid 93 (6E7R),1.3777
Hybrid 93 (6E7R),1.3904
Hybrid 93 (6E7R),1.3936
Hybrid 93 (6E7R),1.3944
Hybrid 93 (6E7R),1.3946
Hybrid 93 (6E7R),1.4009
Hybrid 93 (6E7R),1.4042
Hybrid 93 (6E7R),1.4086
Hybrid 93 (6E7R),1.4122
Hybrid 93 (6E7R),1.4151
Hybrid 93 (6E7R),1.4192
Hybrid 93 (6E7R),1.4293
Hybrid 93 (6E7R),1.4333
Hybrid 93 (6E7R),1.4434
Hybrid 93 (6E7R),1.4462
Hybrid 93 (6E7R),1.4558
Hybrid 93 (6E7R),1.4591
Hybrid 93 (6E7R),1.4592
Hybrid 93 (6E7R),1.4597
Hybrid 93 (6E7R),1.4774
Hybrid 93 (6E7R),1.4911
Hybrid 93 (6E7R),1.5035
Hybrid 93 (6E7R),1.5058
Hybrid 93 (6E7R),1.5091
Hybrid 93 (6E7R),1.5119
Hybrid 93 (6E7R),1.5123
Hybrid 93 (6E7R),1.514
Hybrid 93 (6E7R),1.517
Hybrid 93 (6E7R),1.524
Hybrid 93 (6E7R),1.5258
Hybrid 93 (6E7R),1.5283
Hybrid 93 (6E7R),1.5337
Hybrid 93 (6E7R),1.5351
Hybrid 93 (6E7R),1.5397
Hybrid 93 (6E7R),1.5646
Hybrid 93 (6E7R),1.5661
Hybrid 93 (6E7R),1.5754
Hybrid 93 (6E7R),1.5884
Hybrid 93 (6E7R),1.5902
Hybrid 93 (6E7R),1.5971
Hybrid 93 (6E7R),1.6067
Hybrid 93 (6E7R),1.6071
Hybrid 93 (6E7R),1.6087
Hybrid 93 (6E7R),1.6125
Hybrid 93 (6E7R),1.614
Hybrid 93 (6E7R),1.6151
Hybrid 93 (6E7R),1.6182
Hybrid 93 (6E7R),1.6189
Hybrid 93 (6E7R),1.6214
Hybrid 93 (6E7R),1.6465
Hybrid 93 (6E7R),1.6558
Hybrid 93 (6E7R),1.6572
Hybrid 93 (6E7R),1.6647
Hybrid 93 (6E7R),1.6668
Hybrid 93 (6E7R),1.6689
Hybrid 93 (6E7R),1.6831
Hybrid 93 (6E7R),1.6858
Hybrid 93 (6E7R),1.687
Hybrid 93 (6E7R),1.6871
Hybrid 93 (6E7R),1.6965
Hybrid 93 (6E7R),1.7005
Hybrid 93 (6E7R),1.7067
Hybrid 93 (6E7R),1.7224
Hybrid 93 (6E7R),1.7238
Hybrid 93 (6E7R),1.731
Hybrid 93 (6E7R),1.7335
Hybrid 93 (6E7R),1.7388
Hybrid 93 (6E7R),1.7398
Hybrid 93 (6E7R),1.754
Hybrid 93 (6E7R),1.757
Hybrid 93 (6E7R),1.7671
Hybrid 93 (6E7R),1.7706
Hybrid 93 (6E7R),1.7754
Hybrid 93 (6E7R),1.7755
Hybrid 93 (6E7R),1.7766
Hybrid 93 (6E7R),1.7797
Hybrid 93 (6E7R),1.7825
Hybrid 93 (6E7R),1.7837
Hybrid 93 (6E7R),1.7857
Hybrid 93 (6E7R),1.7871
Hybrid 93 (6E7R),1.7942
Hybrid 93 (6E7R),1.7957
Hybrid 93 (6E7R),1.7974
Hybrid 93 (6E7R),1.8
Hybrid 93 (6E7R),1.8045
Hybrid 93 (6E7R),1.8061
Hybrid 93 (6E7R),1.8074
Hybrid 93 (6E7R),1.8079
Hybrid 93 (6E7R),1.8096
Hybrid 93 (6E7R),1.8146
Hybrid 93 (6E7R),1.8156
Hybrid 93 (6E7R),1.8208
Hybrid 93 (6E7R),1.8264
Hybrid 93 (6E7R),1.8288
Hybrid 93 (6E7R),1.8298
Hybrid 93 (6E7R),1.8306
Hybrid 93 (6E7R),1.8309
Hybrid 93 (6E7R),1.832
Hybrid 93 (6E7R),1.8328
Hybrid 93 (6E7R),1.8387
Hybrid 93 (6E7R),1.8402
Hybrid 93 (6E7R),1.8402
Hybrid 93 (6E7R),1.8415
Hybrid 93 (6E7R),1.8416
Hybrid 93 (6E7R),1.844
Hybrid 93 (6E7R),1.849
Hybrid 93 (6E7R),1.8506
Hybrid 93 (6E7R),1.8522
Hybrid 93 (6E7R),1.8536
Hybrid 93 (6E7R),1.8559
Hybrid 93 (6E7R),1.8616
Hybrid 93 (6E7R),1.8682
Hybrid 93 (6E7R),1.8733
Hybrid 93 (6E7R),1.876
Hybrid 93 (6E7R),1.877
Hybrid 93 (6E7R),1.8783
Hybrid 93 (6E7R),1.8814
Hybrid 93 (6E7R),1.8856
Hybrid 93 (6E7R),1.891
Hybrid 93 (6E7R),1.8936
Hybrid 93 (6E7R),1.8949
Hybrid 93 (6E7R),1.8979
Hybrid 93 (6E7R),1.9004
Hybrid 93 (6E7R),1.9037
Hybrid 93 (6E7R),1.9046
Hybrid 93 (6E7R),1.906
Hybrid 93 (6E7R),1.909
Hybrid 93 (6E7R),1.9095
Hybrid 93 (6E7R),1.9141
Hybrid 93 (6E7R),1.9221
Hybrid 93 (6E7R),1.9261
Hybrid 93 (6E7R),1.9386
Hybrid 93 (6E7R),1.9396
Hybrid 93 (6E7R),1.9401
Hybrid 93 (6E7R),1.9506
Hybrid 93 (6E7R),1.9527
Hybrid 93 (6E7R),1.9547
Hybrid 93 (6E7R),1.9575
Hybrid 93 (6E7R),1.9575
Hybrid 93 (6E7R),1.9584
Hybrid 93 (6E7R),1.9669
Hybrid 93 (6E7R),1.9675
Hybrid 93 (6E7R),1.9682
Hybrid 93 (6E7R),1.9712
Hybrid 93 (6E7R),1.9778
Hybrid 93 (6E7R),1.9789
Hybrid 93 (6E7R),1.9869
Hybrid 93 (6E7R),1.9877
Hybrid 93 (6E7R),1.9883
Hybrid 93 (6E7R),1.998
Hybrid 93 (6E7R),2.0006
Hybrid 93 (6E7R),2.0029
Hybrid 93 (6E7R),2.0045
Hybrid 93 (6E7R),2.0056
Hybrid 93 (6E7R),2.0138
Hybrid 93 (6E7R),2.0234
Hybrid 93 (6E7R),2.0254
Hybrid 93 (6E7R),2.0301
Hybrid 93 (6E7R),2.0339
Hybrid 93 (6E7R),2.0413
Hybrid 93 (6E7R),2.0483
Hybrid 93 (6E7R),2.0493
Hybrid 93 (6E7R),2.0538
Hybrid 93 (6E7R),2.057
Hybrid 93 (6E7R),2.0619
Hybrid 93 (6E7R),2.0651
Hybrid 93 (6E7R),2.0881
Hybrid 93 (6E7R),2.092
Hybrid 93 (6E7R),2.0945
Hybrid 93 (6E7R),2.0951
Hybrid 93 (6E7R),2.1015
Hybrid 93 (6E7R),2.105
Hybrid 93 (6E7R),2.1062
Hybrid 93 (6E7R),2.1076
Hybrid 93 (6E7R),2.1109
Hybrid 93 (6E7R),2.1129
Hybrid 93 (6E7R),2.1177
Hybrid 93 (6E7R),2.1194
Hybrid 93 (6E7R),2.1235
Hybrid 93 (6E7R),2.1243
Hybrid 93 (6E7R),2.1266
Hybrid 93 (6E7R),2.129
Hybrid 93 (6E7R),2.1325
Hybrid 93 (6E7R),2.1354
Hybrid 93 (6E7R),2.137
Hybrid 93 (6E7R),2.1544
Hybrid 93 (6E7R),2.1545
Hybrid 93 (6E7R),2.1573
Hybrid 93 (6E7R),2.1622
Hybrid 93 (6E7R),2.1626
Hybrid 93 (6E7R),2.1633
Hybrid 93 (6E7R),2.1634
Hybrid 93 (6E7R),2.1638
Hybrid 93 (6E7R),2.1643
Hybrid 93 (6E7R),2.17
Hybrid 93 (6E7R),2.1741
Hybrid 93 (6E7R),2.1749
Hybrid 93 (6E7R),2.1792
Hybrid 93 (6E7R),2.1863
Hybrid 93 (6E7R),2.1884
Hybrid 93 (6E7R),2.1914
Hybrid 93 (6E7R),2.194
Hybrid 93 (6E7R),2.1953
Hybrid 93 (6E7R),2.1976
Hybrid 93 (6E7R),2.2041
Hybrid 93 (6E7R),2.2103
Hybrid 93 (6E7R),2.2106
Hybrid 93 (6E7R),2.215
Hybrid 93 (6E7R),2.2152
Hybrid 93 (6E7R),2.2194
Hybrid 93 (6E7R),2.2203
Hybrid 93 (6E7R),2.2217
Hybrid 93 (6E7R),2.2285
Hybrid 93 (6E7R),2.23
Hybrid 93 (6E7R),2.2337
Hybrid 93 (6E7R),2.2355
Hybrid 93 (6E7R),2.2438
Hybrid 93 (6E7R),2.2447
Hybrid 93 (6E7R),2.2447
Hybrid 93 (6E7R),2.2513
Hybrid 93 (6E7R),2.2524
Hybrid 93 (6E7R),2.258
Hybrid 93 (6E7R),2.2587
Hybrid 93 (6E7R),2.2604
Hybrid 93 (6E7R),2.2664
Hybrid 93 (6E7R),2.269
Hybrid 93 (6E7R),2.2875
Hybrid 93 (6E7R),2.2882
Hybrid 93 (6E7R),2.2917
Hybrid 93 (6E7R),2.2964
Hybrid 93 (6E7R),2.2975
Hybrid 93 (6E7R),2.3001
Hybrid 93 (6E7R),2.3074
Hybrid 93 (6E7R),2.3114
Hybrid 93 (6E7R),2.3175
Hybrid 93 (6E7R),2.3213
Hybrid 93 (6E7R),2.3241
Hybrid 93 (6E7R),2.3258
Hybrid 93 (6E7R),2.3262
Hybrid 93 (6E7R),2.3298
Hybrid 93 (6E7R),2.3308
Hybrid 93 (6E7R),2.3353
Hybrid 93 (6E7R),2.3368
Hybrid 93 (6E7R),2.3454
Hybrid 93 (6E7R),2.3493
Hybrid 93 (6E7R),2.355
Hybrid 93 (6E7R),2.3571
